Date,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,County FIPS Code,County,Site Latitude,Site Longitude
03/04/2025,261630098,1,11.4,ug/m3 LC,55,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/05/2025,261630098,1,5.8,ug/m3 LC,32,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/06/2025,261630098,1,3.4,ug/m3 LC,19,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/07/2025,261630098,1,8.9,ug/m3 LC,49,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/08/2025,261630098,1,4.5,ug/m3 LC,25,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/09/2025,261630098,1,5.7,ug/m3 LC,32,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/10/2025,261630098,1,11.5,ug/m3 LC,55,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/11/2025,261630098,1,10.7,ug/m3 LC,54,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/12/2025,261630098,1,7.6,ug/m3 LC,42,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/13/2025,261630098,1,14.3,ug/m3 LC,61,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/14/2025,261630098,1,16.4,ug/m3 LC,65,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/15/2025,261630098,1,8.2,ug/m3 LC,46,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/16/2025,261630098,1,3.9,ug/m3 LC,22,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/17/2025,261630098,1,4.8,ug/m3 LC,27,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/18/2025,261630098,1,6.9,ug/m3 LC,38,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/19/2025,261630098,1,9.3,ug/m3 LC,51,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/20/2025,261630098,1,4.5,ug/m3 LC,25,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/21/2025,261630098,1,7.7,ug/m3 LC,43,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/22/2025,261630098,1,3.5,ug/m3 LC,19,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/23/2025,261630098,1,4.3,ug/m3 LC,24,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/24/2025,261630098,1,5.7,ug/m3 LC,32,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/25/2025,261630098,1,4.1,ug/m3 LC,23,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/26/2025,261630098,1,4.1,ug/m3 LC,23,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/27/2025,261630098,1,11.3,ug/m3 LC,55,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/28/2025,261630098,1,14,ug/m3 LC,60,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/29/2025,261630098,1,12.1,ug/m3 LC,57,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/30/2025,261630098,1,9,ug/m3 LC,50,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/31/2025,261630098,1,3.7,ug/m3 LC,21,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
04/01/2025,261630098,1,5.1,ug/m3 LC,28,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
04/02/2025,261630098,1,5.6,ug/m3 LC,31,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
04/03/2025,261630098,1,4.6,ug/m3 LC,26,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
04/04/2025,261630098,1,7.2,ug/m3 LC,40,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
04/05/2025,261630098,1,4.8,ug/m3 LC,27,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/01/2025,261630099,1,3,ug/m3 LC,17,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/02/2025,261630099,1,5.5,ug/m3 LC,31,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/03/2025,261630099,1,4.7,ug/m3 LC,26,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/04/2025,261630099,1,3.4,ug/m3 LC,19,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/05/2025,261630099,1,5.2,ug/m3 LC,29,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/06/2025,261630099,1,3.9,ug/m3 LC,22,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/07/2025,261630099,1,3.8,ug/m3 LC,21,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/08/2025,261630099,1,4.3,ug/m3 LC,24,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/09/2025,261630099,1,7.4,ug/m3 LC,41,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/10/2025,261630099,1,24.3,ug/m3 LC,79,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/11/2025,261630099,1,17.4,ug/m3 LC,66,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/12/2025,261630099,1,15,ug/m3 LC,62,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/13/2025,261630099,1,7.7,ug/m3 LC,43,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/14/2025,261630099,1,6.3,ug/m3 LC,35,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/15/2025,261630099,1,7.8,ug/m3 LC,43,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/16/2025,261630099,1,16.6,ug/m3 LC,65,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/17/2025,261630099,1,13,ug/m3 LC,58,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/18/2025,261630099,1,5.7,ug/m3 LC,32,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/19/2025,261630099,1,3.4,ug/m3 LC,19,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/20/2025,261630099,1,5.1,ug/m3 LC,28,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/21/2025,261630099,1,6.4,ug/m3 LC,36,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/22/2025,261630099,1,7.6,ug/m3 LC,42,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/23/2025,261630099,1,9,ug/m3 LC,50,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/24/2025,261630099,1,9.6,ug/m3 LC,52,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/25/2025,261630099,1,12.2,ug/m3 LC,57,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/26/2025,261630099,1,6.6,ug/m3 LC,37,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/27/2025,261630099,1,6.7,ug/m3 LC,37,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/28/2025,261630099,1,5.4,ug/m3 LC,30,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/29/2025,261630099,1,5,ug/m3 LC,28,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/30/2025,261630099,1,7.8,ug/m3 LC,43,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/31/2025,261630099,1,11.2,ug/m3 LC,55,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/01/2025,261630099,1,3.2,ug/m3 LC,18,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/02/2025,261630099,1,10.5,ug/m3 LC,54,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/03/2025,261630099,1,18.3,ug/m3 LC,68,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/04/2025,261630099,1,5.3,ug/m3 LC,29,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/05/2025,261630099,1,5.5,ug/m3 LC,31,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/06/2025,261630099,1,7.8,ug/m3 LC,43,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/07/2025,261630099,1,10.3,ug/m3 LC,53,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/08/2025,261630099,1,11.2,ug/m3 LC,55,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/09/2025,261630099,1,8.2,ug/m3 LC,46,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/10/2025,261630099,1,11.5,ug/m3 LC,55,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/11/2025,261630099,1,13.5,ug/m3 LC,59,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/12/2025,261630099,1,12.2,ug/m3 LC,57,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/13/2025,261630099,1,6.5,ug/m3 LC,36,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/14/2025,261630099,1,16,ug/m3 LC,64,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/15/2025,261630099,1,19.4,ug/m3 LC,70,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/16/2025,261630099,1,7.4,ug/m3 LC,41,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/17/2025,261630099,1,4.2,ug/m3 LC,23,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/18/2025,261630099,1,6,ug/m3 LC,33,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/19/2025,261630099,1,7.4,ug/m3 LC,41,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/20/2025,261630099,1,5,ug/m3 LC,28,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/21/2025,261630099,1,5.9,ug/m3 LC,33,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/22/2025,261630099,1,15,ug/m3 LC,62,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/23/2025,261630099,1,16.7,ug/m3 LC,65,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/24/2025,261630099,1,15.5,ug/m3 LC,63,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/25/2025,261630099,1,10.5,ug/m3 LC,54,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/26/2025,261630099,1,11.1,ug/m3 LC,55,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/27/2025,261630099,1,11.5,ug/m3 LC,55,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
02/28/2025,261630099,1,6.3,ug/m3 LC,35,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/01/2025,261630099,1,3,ug/m3 LC,17,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/02/2025,261630099,1,5.4,ug/m3 LC,30,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/03/2025,261630099,1,13.4,ug/m3 LC,59,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/04/2025,261630099,1,12.5,ug/m3 LC,57,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/05/2025,261630099,1,6.1,ug/m3 LC,34,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/06/2025,261630099,1,3.5,ug/m3 LC,19,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/07/2025,261630099,1,7.4,ug/m3 LC,41,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/08/2025,261630099,1,4.4,ug/m3 LC,24,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/09/2025,261630099,1,5.3,ug/m3 LC,29,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/10/2025,261630099,1,8.5,ug/m3 LC,47,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/11/2025,261630099,1,6.6,ug/m3 LC,37,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/12/2025,261630099,1,5.4,ug/m3 LC,30,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/13/2025,261630099,1,11.6,ug/m3 LC,56,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/14/2025,261630099,1,13.8,ug/m3 LC,60,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/15/2025,261630099,1,10.4,ug/m3 LC,53,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/16/2025,261630099,1,4.3,ug/m3 LC,24,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/17/2025,261630099,1,4.7,ug/m3 LC,26,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/18/2025,261630099,1,7.5,ug/m3 LC,42,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/19/2025,261630099,1,10.3,ug/m3 LC,53,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/20/2025,261630099,1,4.6,ug/m3 LC,26,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/21/2025,261630099,1,5.1,ug/m3 LC,28,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/22/2025,261630099,1,3.4,ug/m3 LC,19,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/23/2025,261630099,1,4.6,ug/m3 LC,26,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/24/2025,261630099,1,5.6,ug/m3 LC,31,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/25/2025,261630099,1,4,ug/m3 LC,22,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/26/2025,261630099,1,4.4,ug/m3 LC,24,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/27/2025,261630099,1,10.9,ug/m3 LC,54,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/28/2025,261630099,1,15.7,ug/m3 LC,63,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/29/2025,261630099,1,12.1,ug/m3 LC,57,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/30/2025,261630099,1,12.7,ug/m3 LC,58,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
03/31/2025,261630099,1,3.7,ug/m3 LC,21,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
04/01/2025,261630099,1,4.2,ug/m3 LC,23,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
04/02/2025,261630099,1,5.5,ug/m3 LC,31,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
04/03/2025,261630099,1,4.5,ug/m3 LC,25,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
04/04/2025,261630099,1,4.3,ug/m3 LC,24,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
04/05/2025,261630099,1,4.6,ug/m3 LC,26,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),163,Wayne,42.295824,-83.129431
01/01/2025,261630100,1,3,ug/m3 LC,17,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/02/2025,261630100,1,4.9,ug/m3 LC,27,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/03/2025,261630100,1,4.4,ug/m3 LC,24,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/04/2025,261630100,1,3.5,ug/m3 LC,19,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/05/2025,261630100,1,4.2,ug/m3 LC,23,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/06/2025,261630100,1,3.2,ug/m3 LC,18,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/07/2025,261630100,1,3.7,ug/m3 LC,21,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/08/2025,261630100,1,3.6,ug/m3 LC,20,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/09/2025,261630100,1,7,ug/m3 LC,39,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/10/2025,261630100,1,23.3,ug/m3 LC,77,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/11/2025,261630100,1,16.4,ug/m3 LC,65,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/12/2025,261630100,1,14.5,ug/m3 LC,61,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/13/2025,261630100,1,7.2,ug/m3 LC,40,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/14/2025,261630100,1,5.9,ug/m3 LC,33,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/15/2025,261630100,1,7.8,ug/m3 LC,43,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/16/2025,261630100,1,16.5,ug/m3 LC,65,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/17/2025,261630100,1,11.2,ug/m3 LC,55,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/18/2025,261630100,1,5.7,ug/m3 LC,32,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/19/2025,261630100,1,3.5,ug/m3 LC,19,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/20/2025,261630100,1,3.7,ug/m3 LC,21,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/21/2025,261630100,1,5.2,ug/m3 LC,29,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/22/2025,261630100,1,7.9,ug/m3 LC,44,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/23/2025,261630100,1,8.6,ug/m3 LC,48,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/24/2025,261630100,1,8.3,ug/m3 LC,46,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/25/2025,261630100,1,11.8,ug/m3 LC,56,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/26/2025,261630100,1,5.2,ug/m3 LC,29,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/27/2025,261630100,1,5.8,ug/m3 LC,32,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/28/2025,261630100,1,4.6,ug/m3 LC,26,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/29/2025,261630100,1,4.1,ug/m3 LC,23,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/30/2025,261630100,1,8.8,ug/m3 LC,49,Military Park (GHIB),163,Wayne,42.312078,-83.103469
01/31/2025,261630100,1,10.1,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/01/2025,261630100,1,2.9,ug/m3 LC,16,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/02/2025,261630100,1,11,ug/m3 LC,55,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/03/2025,261630100,1,19.3,ug/m3 LC,70,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/04/2025,261630100,1,4.1,ug/m3 LC,23,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/05/2025,261630100,1,3.5,ug/m3 LC,19,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/06/2025,261630100,1,7.6,ug/m3 LC,42,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/07/2025,261630100,1,6.8,ug/m3 LC,38,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/08/2025,261630100,1,10.2,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/09/2025,261630100,1,7.9,ug/m3 LC,44,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/10/2025,261630100,1,9.7,ug/m3 LC,52,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/11/2025,261630100,1,10.2,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/12/2025,261630100,1,9.9,ug/m3 LC,52,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/13/2025,261630100,1,6,ug/m3 LC,33,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/14/2025,261630100,1,13.2,ug/m3 LC,59,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/15/2025,261630100,1,17.4,ug/m3 LC,66,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/16/2025,261630100,1,7.2,ug/m3 LC,40,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/17/2025,261630100,1,3.2,ug/m3 LC,18,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/18/2025,261630100,1,5,ug/m3 LC,28,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/19/2025,261630100,1,5.3,ug/m3 LC,29,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/20/2025,261630100,1,4.7,ug/m3 LC,26,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/21/2025,261630100,1,5.3,ug/m3 LC,29,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/22/2025,261630100,1,13.6,ug/m3 LC,59,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/23/2025,261630100,1,15.4,ug/m3 LC,63,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/24/2025,261630100,1,14.2,ug/m3 LC,61,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/25/2025,261630100,1,9.8,ug/m3 LC,52,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/26/2025,261630100,1,10.2,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/27/2025,261630100,1,10.4,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
02/28/2025,261630100,1,5.4,ug/m3 LC,30,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/01/2025,261630100,1,3,ug/m3 LC,17,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/02/2025,261630100,1,5.1,ug/m3 LC,28,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/03/2025,261630100,1,11.7,ug/m3 LC,56,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/04/2025,261630100,1,10.4,ug/m3 LC,53,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/05/2025,261630100,1,5.5,ug/m3 LC,31,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/06/2025,261630100,1,2.8,ug/m3 LC,16,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/07/2025,261630100,1,6.1,ug/m3 LC,34,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/08/2025,261630100,1,4,ug/m3 LC,22,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/09/2025,261630100,1,5.3,ug/m3 LC,29,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/10/2025,261630100,1,9.8,ug/m3 LC,52,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/11/2025,261630100,1,6.4,ug/m3 LC,36,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/12/2025,261630100,1,4,ug/m3 LC,22,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/13/2025,261630100,1,7.4,ug/m3 LC,41,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/14/2025,261630100,1,11.8,ug/m3 LC,56,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/15/2025,261630100,1,8.3,ug/m3 LC,46,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/16/2025,261630100,1,3.9,ug/m3 LC,22,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/17/2025,261630100,1,3.6,ug/m3 LC,20,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/18/2025,261630100,1,6.8,ug/m3 LC,38,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/19/2025,261630100,1,9.3,ug/m3 LC,51,Military Park (GHIB),163,Wayne,42.312078,-83.103469
03/20/2025,261630100,1,4.4,ug/m3 LC,24,Military Park (GHIB),163,Wayne,42.312078,-83.103469
